,Season,Wk,Team,Points Scored,Opponent,Points Allowed,DateTime,Win
11638,2022,3,Eastern Michigan,21,Louisiana,49,2022-09-10 19:00:00,False
11639,2022,3,Florida,16,Kentucky,26,2022-09-10 19:00:00,False
11640,2022,3,Stephen F. Austin,17,Louisiana Tech,52,2022-09-10 19:00:00,False
11641,2022,3,Texas State,41,Florida International,12,2022-09-10 19:00:00,True
11642,2022,3,Stanford,28,Southern California,41,2022-09-10 19:30:00,False
11643,2022,3,McNeese State,10,Rice,52,2022-09-10 19:30:00,False
11644,2022,3,Southern California,41,Stanford,28,2022-09-10 19:30:00,True
11645,2022,3,Southern,17,Louisiana State,65,2022-09-10 19:30:00,False
11646,2022,3,Arizona State,17,Oklahoma State,34,2022-09-10 19:30:00,False
11647,2022,3,Georgia Southern,45,Nebraska,42,2022-09-10 19:30:00,True
11648,2022,3,Oklahoma State,34,Arizona State,17,2022-09-10 19:30:00,True
11649,2022,3,Nebraska,42,Georgia Southern,45,2022-09-10 19:30:00,False
11650,2022,3,Louisiana State,65,Southern,17,2022-09-10 19:30:00,True
11651,2022,3,San Jose State,16,Auburn,24,2022-09-10 19:30:00,False
11652,2022,3,Auburn,24,San Jose State,16,2022-09-10 19:30:00,True
11653,2022,3,Rice,52,McNeese State,10,2022-09-10 19:30:00,True
11654,2022,3,North Texas,59,Texas Southern,27,2022-09-10 19:30:00,True
11655,2022,3,Texas Southern,27,North Texas,59,2022-09-10 19:30:00,False
11656,2022,3,San Diego State,38,Idaho State,7,2022-09-10 20:00:00,True
11657,2022,3,Indiana,35,Idaho,22,2022-09-10 20:00:00,True
11658,2022,3,Nicholls State,7,Louisiana-Monroe,35,2022-09-10 20:00:00,False
11659,2022,3,Hawaii,10,Michigan,56,2022-09-10 20:00:00,False
11660,2022,3,Idaho State,7,San Diego State,38,2022-09-10 20:00:00,False
11661,2022,3,Tarleton State,17,Texas Christian,59,2022-09-10 20:00:00,False
11662,2022,3,Alabama A&M,17,Troy,38,2022-09-10 20:00:00,False
11663,2022,3,Idaho,22,Indiana,35,2022-09-10 20:00:00,False
11664,2022,3,Virginia Tech,27,Boston College,10,2022-09-10 20:00:00,True
11665,2022,3,Boston College,10,Virginia Tech,27,2022-09-10 20:00:00,False
11666,2022,3,Texas Christian,59,Tarleton State,17,2022-09-10 20:00:00,True
11667,2022,3,Michigan,56,Hawaii,10,2022-09-10 20:00:00,True
11668,2022,3,Louisiana-Monroe,35,Nicholls State,7,2022-09-10 20:00:00,True
11669,2022,3,Troy,38,Alabama A&M,17,2022-09-10 20:00:00,True
11670,2022,3,Oregon,70,Eastern Washington,14,2022-09-10 20:30:00,True
11671,2022,3,Eastern Washington,14,Oregon,70,2022-09-10 20:30:00,False
11672,2022,3,Texas-El Paso,20,New Mexico State,13,2022-09-10 21:00:00,True
11673,2022,3,New Mexico State,13,Texas-El Paso,20,2022-09-10 21:00:00,False
11674,2022,3,Brigham Young,26,Baylor,20,2022-09-10 22:15:00,True
11675,2022,3,Baylor,20,Brigham Young,26,2022-09-10 22:15:00,False
11676,2022,3,Oregon State,35,Fresno State,32,2022-09-10 22:30:00,True
11677,2022,3,Fresno State,32,Oregon State,35,2022-09-10 22:30:00,False
11678,2022,3,Mississippi State,39,Arizona,17,2022-09-10 23:00:00,True
11679,2022,3,Arizona,17,Mississippi State,39,2022-09-10 23:00:00,False
11680,2022,4,Louisville,31,Florida State,35,2022-09-16 19:30:00,False
11681,2022,4,Florida State,35,Louisville,31,2022-09-16 19:30:00,True
11682,2022,4,Wyoming,17,Air Force,14,2022-09-16 20:00:00,True
11683,2022,4,Air Force,14,Wyoming,17,2022-09-16 20:00:00,False
11684,2022,4,Virginia Tech,27,Wofford,7,2022-09-17 11:00:00,True
11685,2022,4,Wofford,7,Virginia Tech,27,2022-09-17 11:00:00,False
11686,2022,4,Northwestern,24,Southern Illinois,31,2022-09-17 12:00:00,False
11687,2022,4,Oklahoma,49,Nebraska,14,2022-09-17 12:00:00,True
11688,2022,4,Baylor,42,Texas State,7,2022-09-17 12:00:00,True
11689,2022,4,Army,49,Villanova,10,2022-09-17 12:00:00,True
11690,2022,4,Missouri,34,Abilene Christian,17,2022-09-17 12:00:00,True
11691,2022,4,Michigan,59,Connecticut,0,2022-09-17 12:00:00,True
11692,2022,4,Villanova,10,Army,49,2022-09-17 12:00:00,False
11693,2022,4,Texas State,7,Baylor,42,2022-09-17 12:00:00,False
11694,2022,4,Syracuse,32,Purdue,29,2022-09-17 12:00:00,True
11695,2022,4,Kentucky,31,Youngstown State,0,2022-09-17 12:00:00,True
11696,2022,4,Purdue,29,Syracuse,32,2022-09-17 12:00:00,False
11697,2022,4,Youngstown State,0,Kentucky,31,2022-09-17 12:00:00,False
11698,2022,4,Nebraska,14,Oklahoma,49,2022-09-17 12:00:00,False
11699,2022,4,Cincinnati,38,Miami (OH),17,2022-09-17 12:00:00,True
11700,2022,4,Abilene Christian,17,Missouri,34,2022-09-17 12:00:00,False
11701,2022,4,Connecticut,0,Michigan,59,2022-09-17 12:00:00,False
11702,2022,4,Kent State,63,Long Island,10,2022-09-17 12:00:00,True
11703,2022,4,Long Island,10,Kent State,63,2022-09-17 12:00:00,False
11704,2022,4,Southern Illinois,31,Northwestern,24,2022-09-17 12:00:00,True
11705,2022,4,South Carolina,7,Georgia,48,2022-09-17 12:00:00,False
11706,2022,4,Georgia,48,South Carolina,7,2022-09-17 12:00:00,True
11707,2022,4,Indiana,33,Western Kentucky,30,2022-09-17 12:00:00,True
11708,2022,4,Miami (OH),17,Cincinnati,38,2022-09-17 12:00:00,False
11709,2022,4,Western Kentucky,30,Indiana,33,2022-09-17 12:00:00,False
11710,2022,4,Towson,7,West Virginia,65,2022-09-17 13:00:00,False
11711,2022,4,West Virginia,65,Towson,7,2022-09-17 13:00:00,True
11712,2022,4,Buffalo,26,Coastal Carolina,38,2022-09-17 13:00:00,False
11713,2022,4,Bucknell,0,Central Michigan,41,2022-09-17 13:00:00,False
11714,2022,4,Central Michigan,41,Bucknell,0,2022-09-17 13:00:00,True
11715,2022,4,Coastal Carolina,38,Buffalo,26,2022-09-17 13:00:00,True
11716,2022,4,UCLA,32,South Alabama,31,2022-09-17 14:00:00,True
11717,2022,4,Old Dominion,14,Virginia,16,2022-09-17 14:00:00,False
11718,2022,4,Iowa State,43,Ohio,10,2022-09-17 14:00:00,True
11719,2022,4,Virginia,16,Old Dominion,14,2022-09-17 14:00:00,True
11720,2022,4,South Alabama,31,UCLA,32,2022-09-17 14:00:00,False
11721,2022,4,Ball State,31,Murray State,0,2022-09-17 14:00:00,True
11722,2022,4,Temple,14,Rutgers,16,2022-09-17 14:00:00,False
11723,2022,4,Ohio,10,Iowa State,43,2022-09-17 14:00:00,False
11724,2022,4,Rutgers,16,Temple,14,2022-09-17 14:00:00,True
11725,2022,4,Murray State,0,Ball State,31,2022-09-17 14:00:00,False
11726,2022,4,California,17,Notre Dame,24,2022-09-17 14:30:00,False
11727,2022,4,Notre Dame,24,California,17,2022-09-17 14:30:00,True
11728,2022,4,Nevada-Las Vegas,58,North Texas,27,2022-09-17 15:00:00,True
11729,2022,4,Tulane,17,Kansas State,10,2022-09-17 15:00:00,True
11730,2022,4,North Texas,27,Nevada-Las Vegas,58,2022-09-17 15:00:00,False
11731,2022,4,Kansas State,10,Tulane,17,2022-09-17 15:00:00,False
11732,2022,4,Minnesota,49,Colorado,7,2022-09-17 15:30:00,True
11733,2022,4,Auburn,12,Penn State,41,2022-09-17 15:30:00,False
11734,2022,4,Northern Illinois,28,Vanderbilt,38,2022-09-17 15:30:00,False
11735,2022,4,Colorado,7,Minnesota,49,2022-09-17 15:30:00,False
11736,2022,4,Massachusetts,20,Stony Brook,3,2022-09-17 15:30:00,True
11737,2022,4,Troy,28,Appalachian State,32,2022-09-17 15:30:00,False
11738,2022,4,Mississippi,42,Georgia Tech,0,2022-09-17 15:30:00,True
11739,2022,4,Stony Brook,3,Massachusetts,20,2022-09-17 15:30:00,False
11740,2022,4,Georgia Tech,0,Mississippi,42,2022-09-17 15:30:00,False
11741,2022,4,Georgia Southern,21,Alabama-Birmingham,35,2022-09-17 15:30:00,False
11742,2022,4,Penn State,41,Auburn,12,2022-09-17 15:30:00,True
11743,2022,4,Brigham Young,20,Oregon,41,2022-09-17 15:30:00,False
11744,2022,4,Alabama-Birmingham,35,Georgia Southern,21,2022-09-17 15:30:00,True
11745,2022,4,Appalachian State,32,Troy,28,2022-09-17 15:30:00,True
11746,2022,4,Wisconsin,66,New Mexico State,7,2022-09-17 15:30:00,True
11747,2022,4,New Mexico State,7,Wisconsin,66,2022-09-17 15:30:00,False
11748,2022,4,Vanderbilt,38,Northern Illinois,28,2022-09-17 15:30:00,True
11749,2022,4,Oregon,41,Brigham Young,20,2022-09-17 15:30:00,True
11750,2022,4,Boise State,30,Tennessee-Martin,7,2022-09-17 16:00:00,True
11751,2022,4,Alabama,63,Louisiana-Monroe,7,2022-09-17 16:00:00,True
11752,2022,4,Kansas,48,Houston,30,2022-09-17 16:00:00,True
11753,2022,4,Houston,30,Kansas,48,2022-09-17 16:00:00,False
11754,2022,4,Louisiana-Monroe,7,Alabama,63,2022-09-17 16:00:00,False
11755,2022,4,Tennessee-Martin,7,Boise State,30,2022-09-17 16:00:00,False
11756,2022,4,Liberty,36,Wake Forest,37,2022-09-17 17:00:00,False
11757,2022,4,Bowling Green,34,Marshall,31,2022-09-17 17:00:00,True
11758,2022,4,Marshall,31,Bowling Green,34,2022-09-17 17:00:00,False
11759,2022,4,Wake Forest,37,Liberty,36,2022-09-17 17:00:00,True
11760,2022,4,Washington State,38,Colorado State,7,2022-09-17 17:00:00,True
11761,2022,4,Colorado State,7,Washington State,38,2022-09-17 17:00:00,False
11762,2022,4,Campbell,10,East Carolina,49,2022-09-17 18:00:00,False
11763,2022,4,North Carolina A&T,20,Duke,49,2022-09-17 18:00:00,False
11764,2022,4,East Carolina,49,Campbell,10,2022-09-17 18:00:00,True
11765,2022,4,Duke,49,North Carolina A&T,20,2022-09-17 18:00:00,True
11766,2022,4,Mississippi State,16,Louisiana State,31,2022-09-17 18:00:00,False
11767,2022,4,Louisiana State,31,Mississippi State,16,2022-09-17 18:00:00,True
11768,2022,4,Akron,6,Tennessee,63,2022-09-17 19:00:00,False
11769,2022,4,Northwestern State,10,Southern Mississippi,64,2022-09-17 19:00:00,False
11770,2022,4,Arkansas State,32,Memphis,44,2022-09-17 19:00:00,False
11771,2022,4,Tennessee State,6,Middle Tennessee State,49,2022-09-17 19:00:00,False
11772,2022,4,Oklahoma State,63,Arkansas-Pine Bluff,7,2022-09-17 19:00:00,True
11773,2022,4,Middle Tennessee State,49,Tennessee State,6,2022-09-17 19:00:00,True
11774,2022,4,Memphis,44,Arkansas State,32,2022-09-17 19:00:00,True
11775,2022,4,Arkansas,38,Missouri State,27,2022-09-17 19:00:00,True
11776,2022,4,Arkansas-Pine Bluff,7,Oklahoma State,63,2022-09-17 19:00:00,False
11777,2022,4,Charlotte,42,Georgia State,41,2022-09-17 19:00:00,True
11778,2022,4,Toledo,21,Ohio State,77,2022-09-17 19:00:00,False
11779,2022,4,Ohio State,77,Toledo,21,2022-09-17 19:00:00,True
11780,2022,4,Southern Mississippi,64,Northwestern State,10,2022-09-17 19:00:00,True
11781,2022,4,Texas Tech,14,North Carolina State,27,2022-09-17 19:00:00,False
11782,2022,4,Tulsa,54,Jacksonville State,17,2022-09-17 19:00:00,True
11783,2022,4,Jacksonville State,17,Tulsa,54,2022-09-17 19:00:00,False
11784,2022,4,North Carolina State,27,Texas Tech,14,2022-09-17 19:00:00,True
11785,2022,4,Missouri State,27,Arkansas,38,2022-09-17 19:00:00,False
11786,2022,4,Tennessee,63,Akron,6,2022-09-17 19:00:00,True
11787,2022,4,Georgia State,41,Charlotte,42,2022-09-17 19:00:00,False
11788,2022,4,Boston College,38,Maine,17,2022-09-17 19:30:00,True
11789,2022,4,Maine,17,Boston College,38,2022-09-17 19:30:00,False
11790,2022,4,Michigan State,28,Washington,39,2022-09-17 19:30:00,False
11791,2022,4,Florida Atlantic,14,Central Florida,40,2022-09-17 19:30:00,False
11792,2022,4,Central Florida,40,Florida Atlantic,14,2022-09-17 19:30:00,True
11793,2022,4,Maryland,34,Southern Methodist,27,2022-09-17 19:30:00,True
11794,2022,4,Iowa,27,Nevada,0,2022-09-17 19:30:00,True
11795,2022,4,Pittsburgh,34,Western Michigan,13,2022-09-17 19:30:00,True
11796,2022,4,Louisiana,21,Rice,33,2022-09-17 19:30:00,False
11797,2022,4,South Florida,28,Florida,31,2022-09-17 19:30:00,False
11798,2022,4,Florida,31,South Florida,28,2022-09-17 19:30:00,True
11799,2022,4,Rice,33,Louisiana,21,2022-09-17 19:30:00,True
11800,2022,4,Western Michigan,13,Pittsburgh,34,2022-09-17 19:30:00,False
11801,2022,4,Washington,39,Michigan State,28,2022-09-17 19:30:00,True
11802,2022,4,Nevada,0,Iowa,27,2022-09-17 19:30:00,False
11803,2022,4,Southern Methodist,27,Maryland,34,2022-09-17 19:30:00,False
11804,2022,4,Louisiana Tech,20,Clemson,48,2022-09-17 20:00:00,False
11805,2022,4,Oregon State,68,Montana State,28,2022-09-17 20:00:00,True
11806,2022,4,Montana State,28,Oregon State,68,2022-09-17 20:00:00,False
11807,2022,4,New Mexico,27,Texas-El Paso,10,2022-09-17 20:00:00,True
11808,2022,4,Texas-El Paso,10,New Mexico,27,2022-09-17 20:00:00,False
11809,2022,4,Texas,41,Texas-San Antonio,20,2022-09-17 20:00:00,True
11810,2022,4,Clemson,48,Louisiana Tech,20,2022-09-17 20:00:00,True
11811,2022,4,Texas-San Antonio,20,Texas,41,2022-09-17 20:00:00,False
11812,2022,4,Miami (FL),9,Texas A&M,17,2022-09-17 21:00:00,False
11813,2022,4,Texas A&M,17,Miami (FL),9,2022-09-17 21:00:00,True
11814,2022,4,Utah,35,San Diego State,7,2022-09-17 22:00:00,True
11815,2022,4,San Diego State,7,Utah,35,2022-09-17 22:00:00,False
11816,2022,4,Southern California,45,Fresno State,17,2022-09-17 22:30:00,True
11817,2022,4,Fresno State,17,Southern California,45,2022-09-17 22:30:00,False
11818,2022,4,Arizona,31,North Dakota State,28,2022-09-17 23:00:00,True
11819,2022,4,Arizona State,21,Eastern Michigan,30,2022-09-17 23:00:00,False
11820,2022,4,Eastern Michigan,30,Arizona State,21,2022-09-17 23:00:00,True
11821,2022,4,North Dakota State,28,Arizona,31,2022-09-17 23:00:00,False
11822,2022,4,Duquesne,14,Hawaii,24,2022-09-18 00:00:00,False
11823,2022,4,Hawaii,24,Duquesne,14,2022-09-18 00:00:00,True
11824,2022,5,Coastal Carolina,41,Georgia State,24,2022-09-22 19:30:00,True
11825,2022,5,Georgia State,24,Coastal Carolina,41,2022-09-22 19:30:00,False
11826,2022,5,West Virginia,33,Virginia Tech,10,2022-09-22 19:30:00,True
11827,2022,5,Virginia Tech,10,West Virginia,33,2022-09-22 19:30:00,False
11828,2022,5,Illinois,31,Chattanooga,0,2022-09-22 20:30:00,True
11829,2022,5,Chattanooga,0,Illinois,31,2022-09-22 20:30:00,False
11830,2022,5,Syracuse,22,Virginia,20,2022-09-23 19:00:00,True
11831,2022,5,Virginia,20,Syracuse,22,2022-09-23 19:00:00,False
11832,2022,5,Air Force,48,Nevada,20,2022-09-23 20:00:00,True
11833,2022,5,Nevada,20,Air Force,48,2022-09-23 20:00:00,False
11834,2022,5,Boise State,10,Texas-El Paso,27,2022-09-23 21:00:00,False
11835,2022,5,Texas-El Paso,27,Boise State,10,2022-09-23 21:00:00,True
11836,2022,5,Rhode Island,24,Pittsburgh,45,2022-09-24 12:00:00,False
11837,2022,5,Iowa State,24,Baylor,31,2022-09-24 12:00:00,False
11838,2022,5,Kent State,22,Georgia,39,2022-09-24 12:00:00,False
11839,2022,5,Missouri,14,Auburn,17,2022-09-24 12:00:00,False
11840,2022,5,Texas Christian,42,Southern Methodist,34,2022-09-24 12:00:00,True
11841,2022,5,Wake Forest,45,Clemson,51,2022-09-24 12:00:00,False
11842,2022,5,Duke,27,Kansas,35,2022-09-24 12:00:00,False
11843,2022,5,Pittsburgh,45,Rhode Island,24,2022-09-24 12:00:00,True
11844,2022,5,Penn State,33,Central Michigan,14,2022-09-24 12:00:00,True
11845,2022,5,Mississippi State,45,Bowling Green,14,2022-09-24 12:00:00,True
11846,2022,5,Michigan,34,Maryland,27,2022-09-24 12:00:00,True
11847,2022,5,South Florida,3,Louisville,41,2022-09-24 12:00:00,False
11848,2022,5,Central Michigan,14,Penn State,33,2022-09-24 12:00:00,False
11849,2022,5,Louisville,41,South Florida,3,2022-09-24 12:00:00,True
11850,2022,5,Maryland,27,Michigan,34,2022-09-24 12:00:00,False
11851,2022,5,Kansas,35,Duke,27,2022-09-24 12:00:00,True
11852,2022,5,Georgia,39,Kent State,22,2022-09-24 12:00:00,True
11853,2022,5,Clemson,51,Wake Forest,45,2022-09-24 12:00:00,True
11854,2022,5,Bowling Green,14,Mississippi State,45,2022-09-24 12:00:00,False
11855,2022,5,Southern Methodist,34,Texas Christian,42,2022-09-24 12:00:00,False
11856,2022,5,Buffalo,50,Eastern Michigan,31,2022-09-24 12:00:00,True
11857,2022,5,Baylor,31,Iowa State,24,2022-09-24 12:00:00,True
11858,2022,5,Auburn,17,Missouri,14,2022-09-24 12:00:00,True
11859,2022,5,Eastern Michigan,31,Buffalo,50,2022-09-24 12:00:00,False
11860,2022,5,Ohio,59,Fordham,52,2022-09-24 14:00:00,True
11861,2022,5,Massachusetts,0,Temple,28,2022-09-24 14:00:00,False
11862,2022,5,UCLA,45,Colorado,17,2022-09-24 14:00:00,True
11863,2022,5,Fordham,52,Ohio,59,2022-09-24 14:00:00,False
11864,2022,5,Temple,28,Massachusetts,0,2022-09-24 14:00:00,True
11865,2022,5,Colorado,17,UCLA,45,2022-09-24 14:00:00,False
11866,2022,5,North Carolina,32,Notre Dame,45,2022-09-24 15:30:00,False
11867,2022,5,North Texas,34,Memphis,44,2022-09-24 15:30:00,False
11868,2022,5,Notre Dame,45,North Carolina,32,2022-09-24 15:30:00,True
11869,2022,5,Western Kentucky,73,Florida International,0,2022-09-24 15:30:00,True
11870,2022,5,Minnesota,34,Michigan State,7,2022-09-24 15:30:00,True
11871,2022,5,Middle Tennessee State,45,Miami (FL),31,2022-09-24 15:30:00,True
11872,2022,5,Memphis,44,North Texas,34,2022-09-24 15:30:00,True
11873,2022,5,Michigan State,7,Minnesota,34,2022-09-24 15:30:00,False
11874,2022,5,Miami (FL),31,Middle Tennessee State,45,2022-09-24 15:30:00,False
11875,2022,5,Florida,33,Tennessee,38,2022-09-24 15:30:00,False
11876,2022,5,James Madison,32,Appalachian State,28,2022-09-24 15:30:00,True
11877,2022,5,San Diego State,17,Toledo,14,2022-09-24 15:30:00,True
11878,2022,5,Toledo,14,San Diego State,17,2022-09-24 15:30:00,False
11879,2022,5,Texas Southern,24,Texas-San Antonio,52,2022-09-24 15:30:00,False
11880,2022,5,Indiana,24,Cincinnati,45,2022-09-24 15:30:00,False
11881,2022,5,Texas-San Antonio,52,Texas Southern,24,2022-09-24 15:30:00,True
11882,2022,5,Texas Tech,37,Texas,34,2022-09-24 15:30:00,True
11883,2022,5,Texas,34,Texas Tech,37,2022-09-24 15:30:00,False
11884,2022,5,Cincinnati,45,Indiana,24,2022-09-24 15:30:00,True
11885,2022,5,Tennessee,38,Florida,33,2022-09-24 15:30:00,True
11886,2022,5,Appalachian State,28,James Madison,32,2022-09-24 15:30:00,False
11887,2022,5,Florida International,0,Western Kentucky,73,2022-09-24 15:30:00,False
11888,2022,5,Tulsa,27,Mississippi,35,2022-09-24 16:00:00,False
11889,2022,5,Oregon,44,Washington State,41,2022-09-24 16:00:00,True
11890,2022,5,Sacramento State,41,Colorado State,10,2022-09-24 16:00:00,True
11891,2022,5,Central Florida,27,Georgia Tech,10,2022-09-24 16:00:00,True
11892,2022,5,Mississippi,35,Tulsa,27,2022-09-24 16:00:00,True
11893,2022,5,Colorado State,10,Sacramento State,41,2022-09-24 16:00:00,False
11894,2022,5,Washington State,41,Oregon,44,2022-09-24 16:00:00,False
11895,2022,5,Georgia Tech,10,Central Florida,27,2022-09-24 16:00:00,False
11896,2022,5,Arizona,31,California,49,2022-09-24 17:30:00,False
11897,2022,5,California,49,Arizona,31,2022-09-24 17:30:00,True
11898,2022,5,Navy,23,East Carolina,20,2022-09-24 18:00:00,True
11899,2022,5,Ball State,23,Georgia Southern,34,2022-09-24 18:00:00,False
11900,2022,5,Rice,27,Houston,34,2022-09-24 18:00:00,False
11901,2022,5,Georgia Southern,34,Ball State,23,2022-09-24 18:00:00,True
11902,2022,5,Houston,34,Rice,27,2022-09-24 18:00:00,True
11903,2022,5,Arkansas State,26,Old Dominion,29,2022-09-24 18:00:00,False
11904,2022,5,Akron,12,Liberty,21,2022-09-24 18:00:00,False
11905,2022,5,Liberty,21,Akron,12,2022-09-24 18:00:00,True
11906,2022,5,East Carolina,20,Navy,23,2022-09-24 18:00:00,False
11907,2022,5,Old Dominion,29,Arkansas State,26,2022-09-24 18:00:00,True
11908,2022,5,South Alabama,38,Louisiana Tech,14,2022-09-24 19:00:00,True
11909,2022,5,Nevada-Las Vegas,34,Utah State,24,2022-09-24 19:00:00,True
11910,2022,5,Kentucky,31,Northern Illinois,23,2022-09-24 19:00:00,True
11911,2022,5,Texas A&M,23,Arkansas,21,2022-09-24 19:00:00,True
11912,2022,5,Texas State,34,Houston Baptist,0,2022-09-24 19:00:00,True
11913,2022,5,Troy,16,Marshall,7,2022-09-24 19:00:00,True
11914,2022,5,Iowa,27,Rutgers,10,2022-09-24 19:00:00,True
11915,2022,5,Southern Mississippi,27,Tulane,24,2022-09-24 19:00:00,True
11916,2022,5,Arkansas,21,Texas A&M,23,2022-09-24 19:00:00,False
11917,2022,5,Rutgers,10,Iowa,27,2022-09-24 19:00:00,False
11918,2022,5,Northern Illinois,23,Kentucky,31,2022-09-24 19:00:00,False
11919,2022,5,Utah State,24,Nevada-Las Vegas,34,2022-09-24 19:00:00,False
11920,2022,5,Louisiana Tech,14,South Alabama,38,2022-09-24 19:00:00,False
11921,2022,5,Marshall,7,Troy,16,2022-09-24 19:00:00,False
11922,2022,5,Houston Baptist,0,Texas State,34,2022-09-24 19:00:00,False
11923,2022,5,Tulane,24,Southern Mississippi,27,2022-09-24 19:00:00,False
11924,2022,5,New Mexico,0,Louisiana State,38,2022-09-24 19:30:00,False
11925,2022,5,Northwestern,14,Miami (OH),17,2022-09-24 19:30:00,False
11926,2022,5,Louisiana State,38,New Mexico,0,2022-09-24 19:30:00,True
11927,2022,5,Miami (OH),17,Northwestern,14,2022-09-24 19:30:00,True
11928,2022,5,Connecticut,10,North Carolina State,41,2022-09-24 19:30:00,False
11929,2022,5,Wisconsin,21,Ohio State,52,2022-09-24 19:30:00,False
11930,2022,5,Florida Atlantic,26,Purdue,28,2022-09-24 19:30:00,False
11931,2022,5,North Carolina State,41,Connecticut,10,2022-09-24 19:30:00,True
11932,2022,5,Charlotte,20,South Carolina,56,2022-09-24 19:30:00,False
11933,2022,5,Ohio State,52,Wisconsin,21,2022-09-24 19:30:00,True
11934,2022,5,South Carolina,56,Charlotte,20,2022-09-24 19:30:00,True
11935,2022,5,Alabama,55,Vanderbilt,3,2022-09-24 19:30:00,True
11936,2022,5,Vanderbilt,3,Alabama,55,2022-09-24 19:30:00,False
11937,2022,5,Purdue,28,Florida Atlantic,26,2022-09-24 19:30:00,True
11938,2022,5,Hawaii,26,New Mexico State,45,2022-09-24 20:00:00,False
11939,2022,5,Kansas State,41,Oklahoma,34,2022-09-24 20:00:00,True
11940,2022,5,Oklahoma,34,Kansas State,41,2022-09-24 20:00:00,False
11941,2022,5,Louisiana,17,Louisiana-Monroe,21,2022-09-24 20:00:00,False
11942,2022,5,New Mexico State,45,Hawaii,26,2022-09-24 20:00:00,True
11943,2022,5,Florida State,44,Boston College,14,2022-09-24 20:00:00,True
11944,2022,5,Louisiana-Monroe,21,Louisiana,17,2022-09-24 20:00:00,True
11945,2022,5,Boston College,14,Florida State,44,2022-09-24 20:00:00,False
11946,2022,5,Oregon State,14,Southern California,17,2022-09-24 21:30:00,False
11947,2022,5,Southern California,17,Oregon State,14,2022-09-24 21:30:00,True
11948,2022,5,Brigham Young,38,Wyoming,24,2022-09-24 22:15:00,True
11949,2022,5,Wyoming,24,Brigham Young,38,2022-09-24 22:15:00,False
11950,2022,5,Stanford,22,Washington,40,2022-09-24 22:30:00,False
11951,2022,5,Arizona State,13,Utah,34,2022-09-24 22:30:00,False
11952,2022,5,San Jose State,34,Western Michigan,6,2022-09-24 22:30:00,True
11953,2022,5,Utah,34,Arizona State,13,2022-09-24 22:30:00,True
11954,2022,5,Washington,40,Stanford,22,2022-09-24 22:30:00,True
11955,2022,5,Western Michigan,6,San Jose State,34,2022-09-24 22:30:00,False
11956,2022,6,South Carolina,50,South Carolina State,10,2022-09-29 19:00:00,True
11957,2022,6,South Carolina State,10,South Carolina,50,2022-09-29 19:00:00,False
11958,2022,6,Utah State,26,Brigham Young,38,2022-09-29 20:00:00,False
11959,2022,6,Brigham Young,38,Utah State,26,2022-09-29 20:00:00,True
11960,2022,6,Tulane,27,Houston,24,2022-09-30 19:00:00,True
11961,2022,6,Houston,24,Tulane,27,2022-09-30 19:00:00,False
11962,2022,6,Texas-San Antonio,45,Middle Tennessee State,30,2022-09-30 19:30:00,True
11963,2022,6,Middle Tennessee State,30,Texas-San Antonio,45,2022-09-30 19:30:00,False
11964,2022,6,San Diego State,13,Boise State,35,2022-09-30 20:00:00,False
11965,2022,6,Boise State,35,San Diego State,13,2022-09-30 20:00:00,True
11966,2022,6,UCLA,40,Washington,32,2022-09-30 22:30:00,True
11967,2022,6,Washington,32,UCLA,40,2022-09-30 22:30:00,False
11968,2022,6,Nevada-Las Vegas,31,New Mexico,20,2022-09-30 23:00:00,True
11969,2022,6,New Mexico,20,Nevada-Las Vegas,31,2022-09-30 23:00:00,False
11970,2022,6,Texas Christian,55,Oklahoma,24,2022-10-01 12:00:00,True
11971,2022,6,Purdue,20,Minnesota,10,2022-10-01 12:00:00,True
11972,2022,6,Mississippi,22,Kentucky,19,2022-10-01 12:00:00,True
11973,2022,6,Michigan,27,Iowa,14,2022-10-01 12:00:00,True
11974,2022,6,Kansas State,37,Texas Tech,28,2022-10-01 12:00:00,True
11975,2022,6,Illinois,34,Wisconsin,10,2022-10-01 12:00:00,True
11976,2022,6,Texas Tech,28,Kansas State,37,2022-10-01 12:00:00,False
11977,2022,6,Temple,3,Memphis,24,2022-10-01 12:00:00,False
11978,2022,6,Oklahoma,24,Texas Christian,55,2022-10-01 12:00:00,False
11979,2022,6,Iowa,14,Michigan,27,2022-10-01 12:00:00,False
11980,2022,6,Kentucky,19,Mississippi,22,2022-10-01 12:00:00,False
11981,2022,6,Boston College,34,Louisville,33,2022-10-01 12:00:00,True
11982,2022,6,Minnesota,10,Purdue,20,2022-10-01 12:00:00,False
11983,2022,6,Air Force,13,Navy,10,2022-10-01 12:00:00,True
11984,2022,6,Georgia State,31,Army,14,2022-10-01 12:00:00,True
11985,2022,6,Army,14,Georgia State,31,2022-10-01 12:00:00,False
11986,2022,6,Wisconsin,10,Illinois,34,2022-10-01 12:00:00,False
11987,2022,6,Memphis,24,Temple,3,2022-10-01 12:00:00,True
11988,2022,6,Navy,10,Air Force,13,2022-10-01 12:00:00,False
11989,2022,6,Louisville,33,Boston College,34,2022-10-01 12:00:00,False
11990,2022,6,Texas State,13,James Madison,40,2022-10-01 13:30:00,False
11991,2022,6,James Madison,40,Texas State,13,2022-10-01 13:30:00,True
11992,2022,6,Massachusetts,13,Eastern Michigan,20,2022-10-01 14:00:00,False
